1.784225,1.557403,0.000000,0.000000,0.000000,0.758814,0.651307,
-1.803542,3.221200,0.000000,0.000000,0.000000,0.998733,-0.050331,
-6.433527,0.295834,0.000000,0.000000,0.000000,-0.460235,0.887797,
-4.772962,-0.804640,0.000000,0.000000,0.000000,-0.137474,0.990505,
-1.094177,0.052099,0.000000,0.000000,0.000000,0.161782,0.986827,
0.600634,0.592818,0.000000,0.000000,0.000000,0.360304,0.932835,
